#Mes	Dia	Hora	DiaSemana	Estacion	Sentido	TipoVehiculo	FormaPago	CantidadPasos
1	1	11	3	2	1	1	104	17
1	1	11	3	2	1	1	105	15
1	1	11	3	2	1	1	106	442
1	1	11	3	2	1	2	101	11
1	1	11	3	2	1	2	102	5
1	1	11	3	2	1	2	103	1
1	1	11	3	2	1	2	105	1
1	1	11	3	2	1	2	106	13
1	1	11	3	2	2	1	101	916
1	1	11	3	2	2	1	102	6
1	1	11	3	2	2	1	103	19
1	1	11	3	2	2	1	104	8
1	1	11	3	2	2	1	105	14
1	1	11	3	2	2	1	106	526
1	1	11	3	2	2	2	101	5
1	1	11	3	2	2	2	102	1
1	1	11	3	2	2	2	103	1
1	1	11	3	2	2	2	106	14
1	1	11	3	3	1	1	101	567
1	1	11	3	3	1	1	102	5
1	1	11	3	3	1	1	103	6
1	1	11	3	3	1	1	104	4
1	1	11	3	3	1	1	105	13
1	1	11	3	3	1	1	106	282
1	1	11	3	3	1	2	101	7
1	1	11	3	3	1	2	102	1
1	1	11	3	3	1	2	103	1
1	1	11	3	3	1	2	106	26
1	1	11	3	3	2	1	101	685
1	1	11	3	3	2	1	102	10
1	1	11	3	3	2	1	103	6
1	1	11	3	3	2	1	104	7
1	1	11	3	3	2	1	105	18
1	1	11	3	3	2	1	106	363
1	1	11	3	3	2	2	101	7
1	1	11	3	3	2	2	102	1
1	1	11	3	3	2	2	104	1
1	1	11	3	3	2	2	106	30
1	1	11	3	4	1	1	101	417
1	1	11	3	4	1	1	102	2
1	1	11	3	4	1	1	103	2
1	1	11	3	4	1	1	104	1
1	1	11	3	4	1	1	105	3
1	1	11	3	4	1	1	106	294
1	1	11	3	4	1	2	101	2
1	1	11	3	4	1	2	102	2
1	1	11	3	4	1	2	106	12
1	1	11	3	4	2	1	101	456
1	1	11	3	4	2	1	102	3
1	1	11	3	4	2	1	103	3
1	1	11	3	4	2	1	104	2
1	1	11	3	4	2	1	105	7
1	1	11	3	4	2	1	106	291
1	1	11	3	4	2	2	101	5
1	1	11	3	4	2	2	102	1
1	1	11	3	4	2	2	106	12
1	1	11	3	6	2	1	101	20
1	1	11	3	6	2	1	106	15
1	1	11	3	6	2	2	101	1
1	1	11	3	6	2	2	103	1
1	1	11	3	6	2	2	106	4
1	1	11	3	7	2	1	104	6
1	1	11	3	7	2	1	106	31
1	1	11	3	8	2	1	104	8
1	1	11	3	8	2	1	106	42
1	1	12	3	1	1	1	101	123
1	1	12	3	1	1	1	103	1
1	1	12	3	1	1	1	105	4
1	1	12	3	1	1	1	106	98
1	1	12	3	1	2	1	101	109
1	1	12	3	1	2	1	102	1
1	1	12	3	1	2	1	105	1
1	1	12	3	1	2	1	106	77
1	1	12	3	1	2	2	106	1
1	1	12	3	2	1	1	101	1217
1	1	12	3	2	1	1	102	18
1	1	12	3	2	1	1	103	17
1	1	12	3	2	1	1	104	14
1	1	12	3	2	1	1	105	26
1	1	12	3	2	1	1	106	758
1	1	12	3	2	1	2	101	14
1	1	12	3	2	1	2	102	3
1	1	12	3	2	1	2	106	16
1	1	12	3	2	2	1	101	1507
1	1	12	3	2	2	1	102	19
1	1	12	3	2	2	1	103	17
1	1	12	3	2	2	1	104	28
1	1	12	3	2	2	1	105	25
1	1	12	3	2	2	1	106	999
1	1	12	3	2	2	2	101	6
1	1	12	3	2	2	2	102	3
1	1	12	3	2	2	2	103	1
1	1	12	3	2	2	2	106	13
1	1	12	3	3	1	1	101	799
1	1	12	3	3	1	1	102	7
1	1	12	3	3	1	1	103	7
1	1	12	3	3	1	1	104	5
1	1	12	3	3	1	1	105	13
1	1	12	3	3	1	1	106	414
1	1	12	3	3	1	2	101	15
1	1	12	3	3	1	2	102	2
1	1	12	3	3	1	2	103	2
1	1	12	3	3	1	2	106	21
1	1	12	3	3	2	1	101	953
1	1	12	3	3	2	1	102	19
1	1	12	3	3	2	1	103	12
1	1	12	3	3	2	1	104	14
1	1	12	3	3	2	1	105	24
1	1	12	3	3	2	1	106	591
1	1	12	3	3	2	2	101	9
1	1	12	3	3	2	2	102	4
1	1	12	3	3	2	2	103	2
1	1	12	3	3	2	2	104	1
1	1	12	3	3	2	2	106	24
1	1	12	3	4	1	1	101	565
1	1	12	3	4	1	1	102	1
1	1	12	3	4	1	1	104	1
1	1	12	3	4	1	1	105	8
1	1	12	3	4	1	1	106	455
1	1	12	3	4	1	2	101	2
1	1	12	3	4	1	2	102	1
1	1	12	3	4	1	2	106	9
1	1	12	3	4	2	1	101	679
1	1	12	3	4	2	1	102	1
1	1	12	3	4	2	1	103	1
1	1	12	3	4	2	1	105	11
1	1	12	3	4	2	1	106	529
1	1	12	3	4	2	2	101	4
1	1	12	3	4	2	2	102	1
1	1	12	3	4	2	2	106	17
1	1	12	3	6	2	1	101	12
1	1	12	3	6	2	1	106	12
1	1	12	3	6	2	2	101	4
1	1	12	3	6	2	2	102	1
1	1	12	3	6	2	2	103	1
1	1	12	3	6	2	2	104	1
1	1	12	3	6	2	2	106	8
1	1	12	3	7	2	1	104	13
1	1	12	3	7	2	1	106	71
1	1	12	3	8	2	1	104	6
1	1	12	3	8	2	1	106	74
1	1	13	3	1	1	1	101	118
1	1	13	3	1	1	1	102	3
1	1	13	3	1	1	1	103	1
1	1	13	3	1	1	1	104	1
1	1	13	3	1	1	1	105	4
1	1	13	3	1	1	1	106	84
1	1	13	3	1	1	2	101	1
1	1	13	3	1	1	2	106	2
1	1	13	3	1	2	1	101	160
1	1	13	3	1	2	1	102	3
1	1	13	3	1	2	1	103	1
1	1	13	3	1	2	1	104	2
1	1	13	3	1	2	1	105	2
1	1	13	3	1	2	1	106	89
1	1	13	3	1	2	2	101	1
1	1	13	3	1	2	2	102	1
1	1	13	3	2	1	1	101	1279
1	1	13	3	2	1	1	102	12
1	1	13	3	2	1	1	103	14
1	1	13	3	2	1	1	104	23
1	1	13	3	2	1	1	105	13
1	1	13	3	2	1	1	106	794
1	1	13	3	2	1	2	101	8
1	1	13	3	2	1	2	102	3
1	1	13	3	2	1	2	103	1
1	1	13	3	2	1	2	106	18
1	1	13	3	2	2	1	101	1584
1	1	13	3	2	2	1	102	22
1	1	13	3	2	2	1	103	13
1	1	13	3	2	2	1	104	18
1	1	13	3	2	2	1	105	28
1	1	13	3	2	2	1	106	1125
1	1	13	3	2	2	2	101	9
1	1	13	3	2	2	2	102	4
1	1	13	3	2	2	2	106	35
1	1	13	3	3	1	1	101	766
1	1	13	3	3	1	1	102	9
1	1	13	3	3	1	1	103	6
1	1	13	3	3	1	1	104	4
1	1	13	3	3	1	1	105	13
1	1	13	3	3	1	1	106	438
1	1	13	3	3	1	2	101	9
1	1	13	3	3	1	2	102	1
1	1	13	3	3	1	2	105	1
1	1	13	3	3	1	2	106	24
1	1	13	3	3	2	1	101	1065
1	1	13	3	3	2	1	102	30
1	1	13	3	3	2	1	103	13
1	1	13	3	3	2	1	104	20
1	1	13	3	3	2	1	105	24
1	1	13	3	3	2	1	106	700
1	1	13	3	3	2	2	101	4
1	1	13	3	3	2	2	102	3
1	1	13	3	3	2	2	105	1
1	1	13	3	3	2	2	106	27
1	1	13	3	4	1	1	101	620
1	1	13	3	4	1	1	102	3
1	1	13	3	4	1	1	103	2
1	1	13	3	4	1	1	104	4
1	1	13	3	4	1	1	105	8
1	1	13	3	4	1	1	106	508
1	1	13	3	4	1	2	101	6
1	1	13	3	4	1	2	102	1
1	1	13	3	4	1	2	106	12
1	1	13	3	4	2	1	101	792
1	1	13	3	4	2	1	102	7
1	1	13	3	4	2	1	103	12
1	1	13	3	4	2	1	104	2
1	1	13	3	4	2	1	105	8
1	1	13	3	4	2	1	106	592
1	1	13	3	4	2	2	101	3
1	1	13	3	4	2	2	106	9
1	1	13	3	6	2	1	101	28
1	1	13	3	6	2	1	102	1
1	1	13	3	6	2	1	103	3
1	1	13	3	6	2	1	106	9
1	1	13	3	6	2	2	101	4
1	1	13	3	6	2	2	106	13
1	1	13	3	7	2	1	104	21
1	1	13	3	7	2	1	106	78
1	1	13	3	7	2	2	106	2
1	1	13	3	8	2	1	104	19
1	1	13	3	8	2	1	106	76
1	1	14	3	1	1	1	101	95
1	1	14	3	1	1	1	102	1
1	1	14	3	1	1	1	105	2
1	1	14	3	1	1	1	106	47
1	1	14	3	1	1	2	102	1
1	1	14	3	1	2	1	101	146
1	1	14	3	1	2	1	102	1
1	1	14	3	1	2	1	103	2
1	1	14	3	1	2	1	104	1
1	1	14	3	1	2	1	105	1
1	1	14	3	1	2	1	106	87
1	1	14	3	1	2	2	102	2
1	1	14	3	1	2	2	106	2
1	1	14	3	2	1	1	101	1058
1	1	14	3	2	1	1	102	15
1	1	14	3	2	1	1	103	19
1	1	14	3	2	1	1	104	17
1	1	14	3	2	1	1	105	16
1	1	14	3	2	1	1	106	568
1	1	14	3	2	1	2	101	19
1	1	14	3	2	1	2	102	6
1	1	14	3	2	1	2	106	18
1	1	14	3	2	2	1	101	1298
1	1	14	3	2	2	1	102	8
1	1	14	3	2	2	1	103	25
1	1	14	3	2	2	1	104	12
1	1	14	3	2	2	1	105	15
1	1	14	3	2	2	1	106	779
1	1	14	3	2	2	2	101	7
1	1	14	3	2	2	2	102	3
1	1	14	3	2	2	2	106	24
1	1	14	3	3	1	1	101	681
1	1	14	3	3	1	1	102	17
1	1	14	3	3	1	1	103	11
1	1	14	3	3	1	1	104	4
1	1	14	3	3	1	1	105	15
1	1	14	3	3	1	1	106	331
1	1	14	3	3	1	2	101	8
1	1	14	3	3	1	2	102	1
1	1	14	3	3	1	2	103	1
1	1	14	3	3	1	2	106	24
1	1	14	3	3	2	1	101	864
1	1	14	3	3	2	1	102	18
1	1	14	3	3	2	1	103	5
1	1	14	3	3	2	1	104	12
1	1	14	3	3	2	1	105	10
1	1	14	3	3	2	1	106	402
1	1	14	3	3	2	2	101	7
1	1	14	3	3	2	2	103	1
1	1	14	3	3	2	2	106	23
1	1	14	3	4	1	1	101	549
1	1	14	3	4	1	1	103	1
1	1	14	3	4	1	1	104	4
1	1	14	3	4	1	1	105	5
1	1	14	3	4	1	1	106	436
1	1	14	3	4	1	2	101	1
1	1	14	3	4	1	2	102	2
1	1	14	3	4	1	2	106	11
1	1	14	3	4	2	1	101	680
1	1	14	3	4	2	1	102	1
1	1	14	3	4	2	1	103	7
1	1	14	3	4	2	1	104	2
1	1	14	3	4	2	1	105	7
1	1	14	3	4	2	1	106	435
1	1	14	3	4	2	2	101	7
1	1	14	3	4	2	2	106	15
1	1	14	3	6	2	1	101	29
1	1	14	3	6	2	1	103	2
1	1	14	3	6	2	1	106	13
1	1	14	3	6	2	2	101	7
1	1	14	3	6	2	2	106	18
1	1	14	3	7	2	1	104	20
1	1	14	3	7	2	1	106	39
1	1	14	3	8	2	1	104	19
1	1	14	3	8	2	1	106	44
1	1	15	3	1	1	1	101	57
1	1	15	3	1	1	1	102	1
1	1	15	3	1	1	1	105	1
1	1	15	3	1	1	1	106	34
1	1	15	3	1	1	2	102	2
1	1	15	3	1	1	2	106	1
1	1	15	3	1	2	1	101	159
1	1	15	3	1	2	1	102	2
1	1	15	3	1	2	1	103	2
1	1	15	3	1	2	1	104	1
1	1	15	3	1	2	1	105	1
1	1	15	3	1	2	1	106	112
1	1	15	3	1	2	2	102	2
1	1	15	3	2	1	1	101	1060
1	1	15	3	2	1	1	102	8
1	1	15	3	2	1	1	103	25
1	1	15	3	2	1	1	104	18
1	1	15	3	2	1	1	105	16
1	1	15	3	2	1	1	106	662
1	1	15	3	2	1	2	101	20
1	1	15	3	2	1	2	102	5
1	1	15	3	2	1	2	103	2
1	1	15	3	2	1	2	106	26
1	1	15	3	2	2	1	101	1253
1	1	15	3	2	2	1	102	17
1	1	15	3	2	2	1	103	23
1	1	15	3	2	2	1	104	17
1	1	15	3	2	2	1	105	17
1	1	15	3	2	2	1	106	653
1	1	15	3	2	2	2	101	8
1	1	15	3	2	2	2	102	2
1	1	15	3	2	2	2	103	2
1	1	15	3	2	2	2	106	35
1	1	15	3	3	1	1	101	752
1	1	15	3	3	1	1	102	6
1	1	15	3	3	1	1	103	7
1	1	15	3	3	1	1	104	2
1	1	15	3	3	1	1	105	19
1	1	15	3	3	1	1	106	467
1	1	15	3	3	1	2	101	13
1	1	15	3	3	1	2	102	2
1	1	15	3	3	1	2	106	32
1	1	15	3	3	2	1	101	665
1	1	15	3	3	2	1	102	4
1	1	15	3	3	2	1	103	9
1	1	15	3	3	2	1	104	7
1	1	15	3	3	2	1	105	11
1	1	15	3	3	2	1	106	307
1	1	15	3	3	2	2	101	5
1	1	15	3	3	2	2	102	2
1	1	15	3	3	2	2	103	3
1	1	15	3	3	2	2	106	20
1	1	15	3	4	1	1	101	635
1	1	15	3	4	1	1	103	2
1	1	15	3	4	1	1	104	4
1	1	15	3	4	1	1	105	6
1	1	15	3	4	1	1	106	411
1	1	15	3	4	1	2	101	1
1	1	15	3	4	1	2	102	1
1	1	15	3	4	1	2	106	11
1	1	15	3	4	2	1	101	710
1	1	15	3	4	2	1	102	5
1	1	15	3	4	2	1	103	9
1	1	15	3	4	2	1	104	5
1	1	15	3	4	2	1	105	3
1	1	15	3	4	2	1	106	446
1	1	15	3	4	2	2	101	1
1	1	15	3	4	2	2	102	1
1	1	15	3	4	2	2	106	7
1	1	15	3	6	2	1	101	26
1	1	15	3	6	2	1	106	9
1	1	15	3	6	2	2	101	6
1	1	15	3	6	2	2	103	1
1	1	15	3	6	2	2	106	20
1	1	15	3	7	2	1	104	5
1	1	15	3	7	2	1	106	36
1	1	15	3	7	2	2	106	1
1	1	15	3	8	2	1	104	9
1	1	15	3	8	2	1	106	29
1	1	16	3	1	1	1	101	79
1	1	16	3	1	1	1	102	2
1	1	16	3	1	1	1	105	1
1	1	16	3	1	1	1	106	31
1	1	16	3	1	1	2	101	1
1	1	16	3	1	1	2	102	2
1	1	16	3	1	1	2	106	3
1	1	16	3	1	2	1	101	212
1	1	16	3	1	2	1	102	2
1	1	16	3	1	2	1	103	1
1	1	16	3	1	2	1	105	5
1	1	16	3	1	2	1	106	133
1	1	16	3	1	2	2	106	2
1	1	16	3	2	1	1	101	1492
1	1	16	3	2	1	1	102	16
1	1	16	3	2	1	1	103	14
1	1	16	3	2	1	1	104	16
1	1	16	3	2	1	1	105	20
1	1	16	3	2	1	1	106	984
1	1	16	3	2	1	2	101	25
1	1	16	3	2	1	2	102	1
1	1	16	3	2	1	2	103	3
1	1	16	3	2	1	2	105	1
1	1	16	3	2	1	2	106	26
1	1	16	3	2	2	1	101	1439
1	1	16	3	2	2	1	102	11
1	1	16	3	2	2	1	103	17
1	1	16	3	2	2	1	104	8
1	1	16	3	2	2	1	105	17
1	1	16	3	2	2	1	106	738
1	1	16	3	2	2	2	101	7
1	1	16	3	2	2	2	102	4
1	1	16	3	2	2	2	103	3
1	1	16	3	2	2	2	106	28
1	1	16	3	3	1	1	101	953
1	1	16	3	3	1	1	102	14
1	1	16	3	3	1	1	103	16
1	1	16	3	3	1	1	104	5
1	1	16	3	3	1	1	105	14
1	1	16	3	3	1	1	106	638
1	1	16	3	3	1	2	101	7
1	1	16	3	3	1	2	102	1
1	1	16	3	3	1	2	106	24
1	1	16	3	3	2	1	101	644
1	1	16	3	3	2	1	102	4
1	1	16	3	3	2	1	103	8
1	1	16	3	3	2	1	104	14
1	1	16	3	3	2	1	105	7
1	1	16	3	3	2	1	106	293
1	1	16	3	3	2	2	101	6
1	1	16	3	3	2	2	103	1
1	1	16	3	3	2	2	106	17
1	1	16	3	4	1	1	101	764
1	1	16	3	4	1	1	102	1
1	1	16	3	4	1	1	103	3
1	1	16	3	4	1	1	104	2
1	1	16	3	4	1	1	105	8
1	1	16	3	4	1	1	106	557
1	1	16	3	4	1	2	101	11
1	1	16	3	4	1	2	106	15
1	1	16	3	4	2	1	101	783
1	1	16	3	4	2	1	103	11
1	1	16	3	4	2	1	104	6
1	1	16	3	4	2	1	105	4
1	1	16	3	4	2	1	106	554
1	1	16	3	4	2	2	101	2
1	1	16	3	4	2	2	102	1
1	1	16	3	4	2	2	106	14
1	1	16	3	6	2	1	101	20
1	1	16	3	6	2	1	105	1
1	1	16	3	6	2	1	106	6
1	1	16	3	6	2	2	101	4
1	1	16	3	6	2	2	103	2
1	1	16	3	6	2	2	106	17
1	1	16	3	7	2	1	104	18
1	1	16	3	7	2	1	106	43
1	1	16	3	8	2	1	104	12
1	1	16	3	8	2	1	106	41
1	1	17	3	1	1	1	101	81
1	1	17	3	1	1	1	102	1
1	1	17	3	1	1	1	104	1
1	1	17	3	1	1	1	105	1
1	1	17	3	1	1	1	106	41
1	1	17	3	1	1	2	102	1
1	1	17	3	1	1	2	106	2
1	1	17	3	1	2	1	101	267
1	1	17	3	1	2	1	102	1
1	1	17	3	1	2	1	103	1
1	1	17	3	1	2	1	104	1
1	1	17	3	1	2	1	105	3
1	1	17	3	1	2	1	106	157
1	1	17	3	1	2	2	101	1
1	1	17	3	1	2	2	102	1
1	1	17	3	1	2	2	106	1
1	1	17	3	2	1	1	101	1751
1	1	17	3	2	1	1	102	5
1	1	17	3	2	1	1	103	21
1	1	17	3	2	1	1	104	25
1	1	17	3	2	1	1	105	30
1	1	17	3	2	1	1	106	1133
1	1	17	3	2	1	2	101	28
1	1	17	3	2	1	2	102	8
1	1	17	3	2	1	2	103	3
1	1	17	3	2	1	2	106	38
1	1	17	3	2	2	1	101	1532
1	1	17	3	2	2	1	102	12
1	1	17	3	2	2	1	103	28
1	1	17	3	2	2	1	104	20
1	1	17	3	2	2	1	105	32
1	1	17	3	2	2	1	106	970
1	1	17	3	2	2	2	101	15
1	1	17	3	2	2	2	102	3
1	1	17	3	2	2	2	106	35
1	1	17	3	3	1	1	101	977
1	1	17	3	3	1	1	102	23
1	1	17	3	3	1	1	103	10
1	1	17	3	3	1	1	104	117
1	1	17	3	3	1	1	105	16
1	1	17	3	3	1	1	106	808
1	1	17	3	3	1	2	101	8
1	1	17	3	3	1	2	102	5
1	1	17	3	3	1	2	103	2
1	1	17	3	3	1	2	106	26
1	1	17	3	3	2	1	101	769
1	1	17	3	3	2	1	102	12
1	1	17	3	3	2	1	103	15
1	1	17	3	3	2	1	104	17
1	1	17	3	3	2	1	105	13
1	1	17	3	3	2	1	106	366
1	1	17	3	3	2	2	101	15
1	1	17	3	3	2	2	102	2
1	1	17	3	3	2	2	106	38
1	1	17	3	4	1	1	101	934
1	1	17	3	4	1	1	102	3
1	1	17	3	4	1	1	103	4
1	1	17	3	4	1	1	104	7
1	1	17	3	4	1	1	105	15
1	1	17	3	4	1	1	106	755
1	1	17	3	4	1	2	101	6
1	1	17	3	4	1	2	102	3
1	1	17	3	4	1	2	106	22
1	1	17	3	4	2	1	101	808
1	1	17	3	4	2	1	102	3
1	1	17	3	4	2	1	103	3
1	1	17	3	4	2	1	104	3
1	1	17	3	4	2	1	105	7
1	1	17	3	4	2	1	106	524
1	1	17	3	4	2	2	101	2
1	1	17	3	4	2	2	102	2
1	1	17	3	4	2	2	106	8
1	1	17	3	6	2	1	101	35
1	1	17	3	6	2	1	103	1
1	1	17	3	6	2	1	106	9
1	1	17	3	6	2	2	101	6
1	1	17	3	6	2	2	103	2
1	1	17	3	6	2	2	106	17
1	1	17	3	7	2	1	104	23
1	1	17	3	7	2	1	106	44
1	1	17	3	7	2	2	106	1
1	1	17	3	8	2	1	104	19
1	1	17	3	8	2	1	106	53
1	1	18	3	1	1	1	101	76
1	1	18	3	1	1	1	102	1
1	1	18	3	1	1	1	103	1
1	1	18	3	1	1	1	105	1
1	1	18	3	1	1	1	106	56
1	1	18	3	1	1	2	102	4
1	1	18	3	1	1	2	106	5
1	1	18	3	1	2	1	101	287
1	1	18	3	1	2	1	102	2
1	1	18	3	1	2	1	103	2
1	1	18	3	1	2	1	104	3
1	1	18	3	1	2	1	105	9
1	1	18	3	1	2	1	106	218
1	1	18	3	1	2	2	101	3
1	1	18	3	1	2	2	102	1
1	1	18	3	1	2	2	106	1
1	1	18	3	2	1	1	101	2035
1	1	18	3	2	1	1	102	23
1	1	18	3	2	1	1	103	18
1	1	18	3	2	1	1	104	50
1	1	18	3	2	1	1	105	47
1	1	18	3	2	1	1	106	1416
1	1	18	3	2	1	2	101	22
1	1	18	3	2	1	2	102	5
1	1	18	3	2	1	2	103	4
1	1	18	3	2	1	2	106	43
1	1	18	3	2	2	1	101	1696
1	1	18	3	2	2	1	102	14
1	1	18	3	2	2	1	103	23
1	1	18	3	2	2	1	104	17
1	1	18	3	2	2	1	105	33
1	1	18	3	2	2	1	106	967
1	1	18	3	2	2	2	101	12
1	1	18	3	2	2	2	102	4
1	1	18	3	2	2	2	103	1
1	1	18	3	2	2	2	106	51
1	1	18	3	3	1	1	101	1200
1	1	18	3	3	1	1	102	17
1	1	18	3	3	1	1	103	23
1	1	18	3	3	1	1	104	16
1	1	18	3	3	1	1	105	37
1	1	18	3	3	1	1	106	767
1	1	18	3	3	1	2	101	7
1	1	18	3	3	1	2	102	3
1	1	18	3	3	1	2	105	1
1	1	18	3	3	1	2	106	29
1	1	18	3	3	2	1	101	972
1	1	18	3	3	2	1	102	8
1	1	18	3	3	2	1	103	11
1	1	18	3	3	2	1	104	10
1	1	18	3	3	2	1	105	17
1	1	18	3	3	2	1	106	408
1	1	18	3	3	2	2	101	15
1	1	18	3	3	2	2	102	2
1	1	18	3	3	2	2	103	1
1	1	18	3	3	2	2	106	39
1	1	18	3	4	1	1	101	1050
1	1	18	3	4	1	1	102	4
1	1	18	3	4	1	1	103	7
1	1	18	3	4	1	1	104	5
1	1	18	3	4	1	1	105	6
1	1	18	3	4	1	1	106	750
1	1	18	3	4	1	2	101	6
1	1	18	3	4	1	2	102	1
1	1	18	3	4	1	2	106	17
1	1	18	3	4	2	1	101	810
1	1	18	3	4	2	1	102	4
1	1	18	3	4	2	1	103	4
1	1	18	3	4	2	1	104	1
1	1	18	3	4	2	1	105	6
1	1	18	3	4	2	1	106	561
1	1	18	3	4	2	2	101	3
1	1	18	3	4	2	2	102	3
1	1	18	3	4	2	2	106	5
1	1	18	3	6	2	1	101	33
1	1	18	3	6	2	1	103	1
1	1	18	3	6	2	1	105	2
1	1	18	3	6	2	1	106	32
1	1	18	3	6	2	2	101	9
1	1	18	3	6	2	2	102	1
1	1	18	3	6	2	2	104	1
1	1	18	3	6	2	2	106	26
1	1	18	3	7	2	1	104	23
1	1	18	3	7	2	1	106	34
1	1	18	3	8	2	1	104	15
1	1	18	3	8	2	1	106	28
1	1	19	3	1	1	1	101	62
1	1	19	3	1	1	1	102	1
1	1	19	3	1	1	1	103	1
1	1	19	3	1	1	1	105	5
1	1	19	3	1	1	1	106	51
1	1	19	3	1	1	2	102	1
1	1	19	3	1	1	2	105	1
1	1	19	3	1	1	2	106	1
1	1	19	3	1	2	1	101	260
1	1	19	3	1	2	1	102	1
1	1	19	3	1	2	1	103	2
1	1	19	3	1	2	1	104	2
1	1	19	3	1	2	1	105	6
1	1	19	3	1	2	1	106	212
1	1	19	3	1	2	2	101	1
1	1	19	3	1	2	2	102	2
1	1	19	3	1	2	2	106	2
1	1	19	3	2	1	1	101	2232
1	1	19	3	2	1	1	102	21
1	1	19	3	2	1	1	103	27
1	1	19	3	2	1	1	104	33
1	1	19	3	2	1	1	105	43
1	1	19	3	2	1	1	106	1379
1	1	19	3	2	1	2	101	29
1	1	19	3	2	1	2	102	5
1	1	19	3	2	1	2	103	1
1	1	19	3	2	1	2	105	1
1	1	19	3	2	1	2	106	37
1	1	19	3	2	2	1	101	1646
1	1	19	3	2	2	1	102	5
1	1	19	3	2	2	1	103	14
1	1	19	3	2	2	1	104	22
1	1	19	3	2	2	1	105	39
1	1	19	3	2	2	1	106	957
1	1	19	3	2	2	2	101	11
1	1	19	3	2	2	2	102	4
1	1	19	3	2	2	2	103	2
1	1	19	3	2	2	2	104	1
1	1	19	3	2	2	2	106	53
1	1	19	3	3	1	1	101	1267
1	1	19	3	3	1	1	102	8
1	1	19	3	3	1	1	103	15
1	1	19	3	3	1	1	104	172
1	1	19	3	3	1	1	105	27
1	1	19	3	3	1	1	106	997
1	1	19	3	3	1	2	101	15
1	1	19	3	3	1	2	102	1
1	1	19	3	3	1	2	106	46
1	1	19	3	3	2	1	101	947
1	1	19	3	3	2	1	102	3
1	1	19	3	3	2	1	103	7
1	1	19	3	3	2	1	104	12
1	1	19	3	3	2	1	105	26
1	1	19	3	3	2	1	106	400
1	1	19	3	3	2	2	101	14
1	1	19	3	3	2	2	102	1
1	1	19	3	3	2	2	106	40
1	1	19	3	4	1	1	101	1072
1	1	19	3	4	1	1	102	5
1	1	19	3	4	1	1	103	4
1	1	19	3	4	1	1	104	3
1	1	19	3	4	1	1	105	19
1	1	19	3	4	1	1	106	849
1	1	19	3	4	1	2	101	7
1	1	19	3	4	1	2	102	2
1	1	19	3	4	1	2	106	10
1	1	19	3	4	2	1	101	812
1	1	19	3	4	2	1	102	2
1	1	19	3	4	2	1	103	4
1	1	19	3	4	2	1	104	10
1	1	19	3	4	2	1	105	6
1	1	19	3	4	2	1	106	570
1	1	19	3	4	2	2	101	3
1	1	19	3	4	2	2	102	3
1	1	19	3	4	2	2	106	10
1	1	19	3	6	2	1	101	46
1	1	19	3	6	2	1	102	2
1	1	19	3	6	2	1	103	2
1	1	19	3	6	2	1	106	18
1	1	19	3	6	2	2	101	17
1	1	19	3	6	2	2	102	1
1	1	19	3	6	2	2	103	2
1	1	19	3	6	2	2	104	1
1	1	19	3	6	2	2	106	40
1	1	19	3	7	2	1	104	20
1	1	19	3	7	2	1	106	38
1	1	19	3	8	2	1	104	20
1	1	19	3	8	2	1	106	30
1	1	20	3	1	1	1	101	78
1	1	20	3	1	1	1	102	4
1	1	20	3	1	1	1	103	2
1	1	20	3	1	1	1	104	1
1	1	20	3	1	1	1	105	4
1	1	20	3	1	1	1	106	52
1	1	20	3	1	1	2	102	1
1	1	20	3	1	2	1	101	263
1	1	20	3	1	2	1	102	1
1	1	20	3	1	2	1	103	3
1	1	20	3	1	2	1	104	3
1	1	20	3	1	2	1	105	7
1	1	20	3	1	2	1	106	191
1	1	20	3	1	2	2	101	4
1	1	20	3	1	2	2	102	2
1	1	20	3	1	2	2	106	1
1	1	20	3	2	1	1	101	2078
1	1	20	3	2	1	1	102	46
1	1	20	3	2	1	1	103	21
1	1	20	3	2	1	1	104	33
1	1	20	3	2	1	1	105	39
1	1	20	3	2	1	1	106	1355
1	1	20	3	2	1	2	101	33
1	1	20	3	2	1	2	102	3
1	1	20	3	2	1	2	105	1
1	1	20	3	2	1	2	106	47
1	1	20	3	2	2	1	101	1665
1	1	20	3	2	2	1	102	10
1	1	20	3	2	2	1	103	22
1	1	20	3	2	2	1	104	19
1	1	20	3	2	2	1	105	27
1	1	20	3	2	2	1	106	837
1	1	20	3	2	2	2	101	27
1	1	20	3	2	2	2	102	3
1	1	20	3	2	2	2	106	55
1	1	20	3	3	1	1	101	1194
1	1	20	3	3	1	1	102	5
1	1	20	3	3	1	1	103	13
1	1	20	3	3	1	1	104	227
1	1	20	3	3	1	1	105	35
1	1	20	3	3	1	1	106	859
1	1	20	3	3	1	2	101	12
1	1	20	3	3	1	2	102	3
1	1	20	3	3	1	2	103	2
1	1	20	3	3	1	2	106	24
1	1	20	3	3	2	1	101	910
1	1	20	3	3	2	1	102	3
1	1	20	3	3	2	1	103	7
1	1	20	3	3	2	1	104	8
1	1	20	3	3	2	1	105	15
1	1	20	3	3	2	1	106	359
1	1	20	3	3	2	2	101	20
1	1	20	3	3	2	2	102	5
1	1	20	3	3	2	2	103	3
1	1	20	3	3	2	2	106	42
1	1	20	3	4	1	1	101	1049
1	1	20	3	4	1	1	102	6
1	1	20	3	4	1	1	103	11
1	1	20	3	4	1	1	104	7
1	1	20	3	4	1	1	105	9
